X0,X1
0.541702729,0.240922179
-0.334842292,-0.539756658
0.467298883,-0.393380691
-0.267033759,-0.491696654
-0.345763595,-0.468352277
0.192182623,0.613422931
-0.154586663,0.994580909
-0.565673474,0.314861039
-0.633530063,-0.834018398
0.459156577,0.230552116
-0.262507264,-0.946658415
-0.207073032,-0.588318714
0.616382889,0.125397952
-0.510705407,0.162520773
0.33769162,-0.920512611
1.045965218,0.314861552
0.273378754,-0.512060375
0.609660292,0.701461678
0.532530039,0.193682568
0.274515988,-0.595561467
-0.400702619,0.869238247
0.03599752,0.665545548
-0.390390692,-0.381494358
0.126270312,1.057631333
-0.184901322,-1.01052557
0.077893287,-0.960427424
0.199313145,-0.991897502
-0.176537841,0.508205886
-0.603189492,-0.754000774
0.053117184,0.656589044
-0.318731985,-0.488846606
0.288277527,-0.484785746
-0.261435303,-0.558059022
-0.462093617,-0.428449549
-0.54692537,0.394174236
0.47956488,-0.368114477
-0.357986778,0.575388306
-0.354981592,0.487829179
0.821793931,0.563250461
0.19259514,-0.928581862
0.363053459,-0.435924459
0.583930664,0.852136675
1.035924664,-0.262656102
-0.321494266,-1.054827436
0.507854776,-0.371696587
0.545499001,0.052784104
0.970086006,0.18143984
0.839549711,-0.392707855
0.366341872,-0.38249441
0.705978083,0.742959479
0.97881235,0.153494642
0.579914463,0.820488362
0.91132458,-0.493649633
0.385597446,-0.474641139
0.988505302,-0.437757362
-0.279023924,1.004585942
0.769372462,0.644030873
0.473909294,0.402900079
0.269181545,-0.510017573
1.005233969,0.182463949
-0.960059408,0.354112744
-0.821203578,0.514442397
0.808705602,-0.565120185
-0.269865,-0.998111358
-0.528366982,0.154858332
0.663317399,0.796799432
-0.446980377,0.854032989
-0.489129124,-0.133277873
-0.649102033,0.783427319
0.551768846,-0.314850692
0.563454754,0.122711773
-0.524625876,-0.082255977
0.595909625,0.877644727
-0.700747781,-0.714233114
-0.623173294,-0.132132356
1.031964069,0.022015309
0.683606928,-0.704513422
-0.283599517,0.519908318
0.46162916,-0.855817891
0.062190393,-0.616403232
-0.397040945,-0.42556398
-0.0917706,0.997069668
-1.012796978,-0.150378611
0.545734038,0.156225028
-0.435589597,-0.330876864
-0.54704479,-0.302978748
0.40007769,-0.502248029
0.940161976,-0.393191683
0.896481224,0.456077322
-0.483560021,0.330610892
-0.802099506,-0.550963938
-0.548111024,-0.813025226
-0.440105215,0.354707919
0.581875606,-0.064967283
-1.021373153,-0.366026714
0.498710911,-0.21034581
0.294635518,0.509339117
-0.307036741,0.512999552
0.430943879,0.381634884
0.921730934,-0.343061782
0.875837531,-0.339424357
0.539033596,-0.904972237
-0.529789082,-0.830960479
0.622230029,-0.824694461
-0.924300941,-0.416140298
-0.675699826,0.017751398
-0.614108763,0.301858751
-0.041540612,0.545966866
0.574076514,0.330212102
-0.072330984,0.544815899
-0.542862119,0.844531846
-0.658992776,0.154034846
0.010101754,0.5314832
-0.261400933,-0.497789461
0.197816957,-0.569543714
-0.828143409,-0.43042166
0.691141678,0.694541867
-0.471797167,0.433475214
0.610622582,0.168700456
-0.51863595,-0.037382773
0.991852075,0.145935926
-0.711874034,-0.550315625
0.343692724,0.505686475
0.068381308,-0.664892073
0.673631198,0.132356975
-0.24628823,0.985381023
0.372247828,0.527134704
0.359699273,0.372590236
-0.530938253,-0.398559565
0.911424593,-0.265593964
-0.153123544,0.642332148
0.577350459,-0.200664945
-0.510283279,-0.330771144
-0.245675041,0.543184135
-0.639631485,-0.123199132
-0.75187521,-0.701953168
-0.493217755,0.416831792
0.574738182,0.22351145
-0.815312215,0.548336078
-0.545804426,-0.31201735
-0.966049875,-0.348762083
0.726806662,-0.579489052
0.509436292,-0.882009254
-0.904645037,0.462236429
0.863214572,0.611421881
0.438629373,0.39985602
0.898175221,0.554802869
0.373135409,-0.502657181
0.18668601,0.93631881
-0.61936828,0.03604744
0.00591638,-1.013408583
-0.380663938,0.984307606
-1.039477702,0.187306333
-0.72818353,0.615817971
-0.00797683,0.51448201
0.008129637,-1.052658545
-0.188233359,-0.987174794
0.624590599,-0.031532086
-0.612852754,-0.008510953
-0.221255644,-0.612066423
-0.201715523,-0.568318661
0.31289483,0.425101066
0.659235823,0.735224659
-0.393625215,-0.474951183
-0.258301849,0.574561991
-0.058524757,0.603725006
-0.290549745,0.626141623
-0.556773844,-0.202059997
-0.52175518,-0.442121782
-0.555642744,-0.051816064
-0.399973019,-0.986894468
0.488032515,0.327726208
-0.855231094,0.313743643
-0.55217594,-0.887980827
-0.805955431,0.57786305
-0.843340936,-0.504363406
0.187424529,0.492754337
0.689958221,-0.738374526
-1.006102566,-0.027875739
0.630305205,0.777026834
-0.799547883,-0.644144914
0.442973983,0.908739576
-0.43200799,-0.860115676
0.488290407,0.890999148
-0.156389037,-0.543882094
-0.544481754,0.076976471
0.567029379,0.243473486
-0.533628174,0.325518697
0.616879384,-0.076105639
0.489550976,0.899828644
-0.485793894,-0.432564955
0.524501734,-0.304092573
0.132407147,0.538024594
0.186790976,0.53566059
-0.529915063,-0.011359301
0.993273028,-0.059917704
0.582462567,-0.103986838
-0.541708981,0.073046151
-0.303021275,0.507813586
0.431377747,0.355765593
-0.439435685,0.42648395
0.382836693,-0.917033294
1.050916549,0.205509574
0.61948168,-0.018366053
-0.34508444,1.004144864
-0.981918673,0.111210081
0.962717045,0.218528339
0.005385086,1.031069284
-0.266855109,0.998188782
0.274809383,-0.432848259
0.911667321,0.287463242
-0.424593999,-0.880737611
0.503421864,-0.269122455
0.311505874,-0.429992262
0.675443523,-0.196072549
0.311792265,0.955553688
-0.343647091,0.478249846
0.186129054,0.548793328
-0.49593068,0.374046366
-0.48605202,0.470269349
-0.480501819,-0.383976339
0.349839919,-0.883401756
0.874129592,-0.46745983
0.966743082,-0.397091205
0.541537036,-0.34400775
-0.747986425,-0.698061113
0.227348219,0.576507931
0.402546818,0.63822741
0.534332851,0.143894309
0.316471107,-0.487454088
-0.686478507,-0.69442069
0.20605536,1.06963952
1.011898961,-0.05274272
-0.339224422,-0.359173558
0.00301968,0.971344539
0.803791886,0.531588172
0.991458061,0.291266627
-0.75377368,0.714041321
0.493765436,0.430157213
-0.625063394,-0.117874696
-1.01586935,0.002543226
-0.958810861,-0.121131141
-0.720073051,0.688313663
0.312347583,-0.550684215
-0.111130923,-0.583225203
0.695503334,0.146094284
0.224223788,0.989000642
0.568494703,0.012541723
-0.328687928,0.476146758
-0.02387504,0.980033909
-0.499701245,-0.277999657
0.629644997,0.007610478
0.405573356,-0.894018607
-0.1314316,-0.668185965
0.000288657,0.544922726
0.702453912,-0.773890996
0.088131544,0.969419278
-1.02742622,-0.029228354
0.148911928,0.934717696
-0.128493639,-0.59273288
0.521040122,-0.24015344
0.6660338,0.668552342
0.470529646,0.474059179
0.607258632,-0.142741314
-0.339935651,-0.963610172
0.64158866,-0.723728119
-0.56299386,-0.158991302
-0.212148292,0.92245859
0.309718287,-0.496601672
-0.183092214,-0.91878021
-0.653232315,-0.084577084
0.331833427,0.465871419
-0.553065132,-0.261730061
0.10867505,-0.527913603
-0.660677026,0.654107827
0.89795876,0.076647689
-0.090222121,-0.958539076
0.983652804,-0.059873303
-0.213419079,-0.579250608
0.501425658,-0.737143778
-1.008250578,-0.400258232
0.525368484,-0.325300386
-0.228983911,1.009925002
-0.529280488,-0.072178545
0.6112225,-0.096479149
-0.465272501,-0.927188338
-0.291811232,0.985323368
-0.560813904,-0.172774748
-0.029076203,0.616701303
0.598385376,-0.070816213
-0.20523103,-0.537926881
0.521557228,0.272236424
-0.228606284,-0.581608531
-0.207441664,-0.605096519
0.558680111,-0.383111056
-0.527878232,-0.111549567
0.574318193,-0.048739768
-1.003069178,0.219031334
0.727788755,0.658144733
0.075928872,1.048210004
-0.183253711,0.539722625
0.892480484,0.340926852
-0.274273235,-1.018224447
0.558477086,0.225649985
0.281647421,-0.498116505
-0.607335163,0.030761573
-0.829002979,-0.57306883
0.168598882,0.567284974
0.537091557,0.861874916
-0.601461358,-0.820674313
-0.587134222,0.008196785
0.260026024,0.548622512
0.01207035,-0.561575104
0.13342014,-0.609380914
0.20757297,-0.575901947
-0.644466467,0.147880484
0.684753187,0.725238197
-0.658053602,-0.142569666
0.475815077,0.862155191
-0.557794975,0.065323064
0.708368164,-0.597058393
0.464763908,-0.966495216
0.257783557,-0.981298057
-0.347911963,-0.986673952
-0.533597187,0.809199168
-0.457327479,-0.536015485
-0.345948452,0.911848812
-0.151844876,-0.931361927
0.279516768,-0.477181996
-0.235369782,-0.560525956
0.130083967,1.011878368
-0.605103821,0.101401195
0.951828905,-0.116357241
-0.719597929,-0.671823312
-0.337468032,-0.48243101
-0.466349346,-0.92197943
0.536126293,-0.17637711
-0.930251333,0.224049735
-0.292917555,0.969450212
-0.262913252,0.531839407
0.735970163,-0.800617057
-0.930125768,-0.397556667
-0.304116454,0.506171665
0.414426795,0.483437201
0.561062407,0.111598799
-1.015165185,0.209990972
0.686899474,-0.700208056
-0.191693649,-0.904049462
0.361746672,-0.479188099
0.608425396,0.049666468
0.842365138,-0.19575679
0.994724352,-0.319071536
-0.434437849,-0.405282747
-0.442475931,0.483980468
-0.6164341,0.041538117
0.556718899,0.173719971
0.270110882,-0.635143101
0.545464182,-0.063714448
-0.306936594,-0.887913742
0.936220554,-0.381721404
-0.860693511,0.580917862
-0.366925189,0.451024666
-0.02354625,0.650060327
-0.430671008,-0.526622979
-0.937272812,0.297229123
0.887505145,-0.29886619
0.305358373,-0.48555715
0.260772343,0.531267213
0.634361501,0.037943075
0.334515342,-0.962413852
0.153261267,-1.004781488
0.667918949,0.088866984
0.498697954,0.934536234
1.07564838,0.274583889
0.516530817,-0.781990373
-0.631194377,-0.775747361
-0.777675217,0.546332172
0.468948987,-0.222351919
-0.39946919,0.917046342
-0.530804172,0.28857765
-0.610098225,-0.212209069
-0.516770052,-0.226093506
-0.026610611,0.614732847
0.03502782,-0.513009128
-0.611274094,0.041588403
-0.164631783,-0.539864236
-0.409988402,-0.492320929
0.505836942,0.201609068
-0.437496526,0.336244851
0.617986195,0.210232624
-0.426469609,-0.270139795
0.55671237,-0.271186452
0.618387832,-0.694310587
-0.284146485,-0.463986615
-0.874701218,0.380278384
0.456707635,0.348472669
0.581012212,0.844928839
-0.822577167,-0.543250291
0.096187157,-0.682125829
0.563336156,-0.057691989
0.518175241,0.822441538
0.399652639,-0.374371664
0.446470716,0.936509799
-0.985477614,0.016791723
-0.451004146,-0.865617234
-0.226336213,-0.589861494
-0.708843811,-0.540016599
-0.058833088,0.964979498
-0.746971631,0.699333047
-0.51621411,-0.216434715
0.281483237,-0.489497192
0.239831471,-1.008555772
-0.536326814,-0.710871443
-0.941900351,-0.224719791
-0.909857367,0.369943313
-0.469612837,0.411922322
-0.176078173,-0.940283399
0.420716604,1.032746438
0.771829741,0.752526517
-0.395144063,-0.394602671
0.052494046,-1.009749212
0.442770801,0.448778632
0.932402589,0.48073312
-0.286912425,-0.938894486
-0.759346379,-0.731341497
0.380075611,0.865051097
0.460136247,0.35374946
-0.002919557,0.578955719
0.172960917,1.047177636
-0.564517785,-0.816557518
0.908863772,-0.185900355
0.200841714,-0.963857509
0.152540919,-0.985740672
0.45946388,0.48236399
0.250848414,-0.546869328
0.989012694,-0.246320725
-0.517848402,0.861513717
-0.408444091,-0.446256152
0.856204386,0.50983633
-0.591299691,0.037263567
-0.844157327,-0.551671518
0.918945795,-0.279982174
0.738282343,-0.496478456
-0.004501843,-0.990545899
-0.861209957,0.674487268
-0.662913879,-0.000406941
-0.519499812,-0.818058734
0.367544428,-0.957524053
-0.346710117,-0.528164636
-0.77442894,-0.610090356
-0.337123568,0.576486527
-0.356675277,-0.593619686
-0.525068826,-0.105271992
0.460607018,0.430317868
-0.477272795,0.2534133
-0.372388896,-0.393004886
0.531205268,0.820746725
-0.496662541,0.423553553
0.366954299,0.323986182
-0.049332437,-0.925585837
-0.338959422,-1.011735911
-0.914237832,0.295279065
0.045525003,-0.957674074
0.966313025,0.171643652
-0.882638184,-0.445619509
0.23685014,-0.527123165
0.897557945,-0.470202946
0.966652805,-0.188863253
-0.604462082,0.921369205
0.845908503,-0.550809156
0.958709787,0.388383542
0.610523603,-0.800928716
-0.086169708,0.58735418
-0.570194065,-0.096659024
0.3774418,-0.944258299
-0.742711535,0.611329186
-0.269689611,-0.494511852
-0.613193379,0.184149211
0.103913962,0.530834622
1.008397913,-0.320478737
-0.368419466,0.489873778
0.346133842,0.443923527
0.478946202,0.290819644
0.291301508,0.608459979
-0.28989008,-0.564342546
0.945877457,0.265472617
-0.898873883,0.528395047
1.014789931,-0.176052328
0.027378125,0.973527431
-0.203743912,-0.610416974
0.275642398,0.504680941
-0.564218459,-0.147161146
0.389764805,0.412033107
0.198872089,1.036506719
-0.525209579,-0.216623904
-0.453115442,-0.824361846
0.936926188,-0.014320772
-0.124316337,-0.555952027
0.423615857,0.905500469
0.954834865,0.269898695
0.364207142,-0.441402361
-0.283837092,0.9536355
-0.220622417,0.538165468
0.26954965,0.572142612
-0.205262538,-0.618254506
-0.597055134,-0.243334777
1.031455387,-0.23977949
-0.072488597,0.57878228
0.067131715,0.553510342
-0.211939803,0.660824031
0.591623706,-0.850908742
0.827850948,0.646158437
-0.365984207,0.95583723
-0.445985918,0.357881691
0.524383723,-0.066265512
0.623597084,-0.865627775
0.319923295,-1.019491672
0.207105844,0.546898067
-0.435342562,-0.354042588
0.210008355,-0.521668917
-0.648226873,-0.091312921
0.208814859,0.997510482
-0.703709678,-0.697103804
-0.629417781,0.745347389
-0.690494408,0.621392896
0.613600691,0.279094408
0.138264336,1.042058951
0.606730829,0.833838413
0.497101251,0.037383666
-0.365582591,0.395032633
-0.445272136,0.38758088
0.140837831,-1.082650668
-0.091369783,1.019915803
-0.527131741,0.077805841
-0.368144772,0.813990146
-0.953994189,0.204803443
-0.514548653,0.220018136
0.575225435,0.151775148
1.082611271,0.145651947
0.493494739,-0.372229015
-0.020780732,0.585590856
0.135018925,0.998137762
0.545911831,-0.171940041
0.554463202,-0.382155172
-0.707153557,0.698572462
-0.13298718,0.605474761
-0.557703668,-0.019881643
-0.561910216,-0.723942965
-0.573814516,0.13051834
-0.68543987,-0.083974932
-0.421036783,-0.280183161
-0.705565305,0.738205912
0.196956288,1.031943522
0.266444179,1.014209906
-0.921597839,-0.469939815
0.292684633,-0.497055981
0.608568442,-0.149401322
0.466366167,-0.398777177
-0.320390658,0.483467915
0.462756661,-0.41256031
0.059098069,0.60613815
0.900879999,-0.38413028
-0.448535019,0.82761338
0.975922179,-0.056605141
0.308125007,-0.525361646
0.363269485,-0.483039725
0.53167232,-0.246047254
0.195264688,-0.548146696
-0.930055967,0.385368062
0.630708153,-0.079150496
0.258275805,-0.875018749
-0.229352313,0.562134048
1.033231428,0.172840611
0.37536843,-0.954412343
0.473712245,0.335988661
-0.507656007,0.421970773
0.498524981,0.457725899
-0.055121103,-0.607271028
-0.675845747,-0.626304301
-0.495810717,0.199136045
0.284250298,1.028225273
0.004784791,-0.56223197
-0.904157119,0.036657398
0.330429219,-0.472290199
-0.317882245,-0.476133479
-0.671169104,-0.047553819
0.502565389,0.829486707
-0.457020872,0.311211255
0.221027468,-1.026666426
0.580282542,-0.31179776
0.577088361,-0.734512327
-0.408300268,0.917000651
0.771921194,-0.719931057
0.508919444,-0.308698968
0.685062825,-0.799441173
-0.592470897,-0.015306659
-0.433668452,-0.921032553
0.980742806,0.358718812
0.603507663,-0.246414978
-0.022135516,-0.91130392
0.563473917,-0.054234952
-0.831504459,-0.558600062
0.495626972,-0.097883114
-0.22109905,0.921079106
-0.651756573,-0.074473681
-0.490022602,0.255543273
-0.927534717,-0.06532254
-0.599431541,0.274852204
0.772154991,-0.510649265
0.001052047,-0.999963215
0.316640847,0.963887879
-0.559189749,0.445683406
0.986383351,-0.376407573
-0.627867862,-0.799810916
0.667327963,-0.209890376
-1.014830272,-0.215304959
0.621435464,-0.085995189
-0.10528182,1.035244983
-0.59932875,-0.029572135
0.644867488,-0.839014652
-0.709590028,0.697192306
0.52293662,-0.423451318
-0.221392912,-0.635113734
-0.627634667,-0.045579382
-1.004649965,-0.011096609
-0.811406313,0.469659965
-0.445068681,-0.854086668
0.422712954,-0.470595106
-1.014019092,-0.311252517
0.24524236,-1.008148108
-0.182289105,-0.527912804
0.208875523,-0.520075998
0.471987895,0.860606732
-0.094013647,0.56014789
0.17181603,-0.536010017
-0.987479671,-0.117942682
0.462304745,-0.86929671
-0.565894817,0.119724543
-0.899569363,0.383801739
0.046934091,0.586724562
0.577998963,0.813894694
0.222176977,0.550365226
0.43195627,0.378031808
0.05448244,0.559492066
0.362389794,-0.291165547
0.501670433,0.193017725
0.55297606,-0.090253014
-0.086868187,-0.557341241
0.609497362,0.139115073
-0.965050962,-0.511072201
-0.770031869,-0.719758816
-0.74448924,-0.587741673
0.487857493,0.224758354
-0.492700276,-0.88069631
0.304464858,0.480486475
-0.25567499,0.612062257
-0.006193967,-1.024849645
0.960791515,0.155081781
0.178610806,-0.491392459
0.206578247,-0.960897611
0.012587857,-0.983919848
0.775388782,-0.531761749
0.566854966,-0.291232626
0.680080615,0.667223642
0.477651064,-0.268824208
-0.011382526,0.58444594
0.005721563,-0.952219334
-0.953734704,0.238435627
-0.941410104,-0.259980551
0.441463973,0.392605345
-0.683482547,0.773612427
-0.233964575,-0.55505186
0.49778222,-0.819595802
-0.234268531,1.032148071
0.125457475,-0.511844033
0.71285872,-0.684942751
0.633419771,0.183157034
-0.401648891,-0.909846643
0.570681416,-0.813092112
-0.750201158,0.768384885
0.130524286,0.554052822
-0.820555911,-0.662330201
-0.000541731,0.6145097
-0.274065332,-0.465492421
-0.243897231,-0.598010924
-0.522068121,0.760079302
0.48607862,-0.441375554
-0.571965363,-0.848418457
-0.587854682,-0.805401104
0.254116463,1.030726696
0.999219512,0.101363976
0.088042657,0.538769616
-0.318436662,0.984416067
0.834698554,0.610042121
-0.138518836,0.61758387
0.479017865,0.253948607
0.864082708,0.566478849
-0.604987836,-0.802054181
0.507193627,-0.29810486
-0.764493959,-0.713286739
-0.464360585,0.921041013
0.998426379,-0.125522882
-0.5587403,-0.215769876
-0.583995175,0.078486794
0.855460796,0.537596663
-0.295045416,-0.494986028
0.996299969,0.295475556
0.179238723,0.522015805
0.726502168,-0.753209913
-0.155638813,-1.023888846
-0.429895555,-0.877509884
0.028874677,0.50604828
-0.799350111,0.575241741
0.652057162,0.834962438
-0.409546122,0.48150233
-0.964358975,0.021607777
0.832937152,-0.469217113
0.657045684,-0.004474361
-0.776951387,0.735036556
-0.995114734,-0.107220338
0.831812871,0.580607785
-0.06862758,0.517804116
0.966401854,-0.188256891
0.384198478,1.062437509
0.615515162,-0.200338664
-0.915764343,-0.597520353
-0.399288886,-0.45984345
0.407451436,0.369678076
0.441667687,-0.534822819
0.452201387,0.267926926
-0.890867015,0.464342623
-0.062450246,0.617191547
0.888497033,-0.165267194
0.467528573,-0.361389179
0.447060046,-0.359550078
0.536864437,0.841612736
0.999848534,0.390949713
0.547367005,-0.173998275
-0.571772311,-0.107464465
-0.042711419,-0.587648884
-0.526049164,0.935900228
-0.112232157,-1.00647455
-0.828464095,-0.49531411
0.907087657,-0.290639318
-0.520346243,-0.0042474
0.629710831,0.272652426
-0.854185907,0.431304684
0.405176685,0.431567107
-0.914289902,0.054610738
-0.052611519,-0.550374068
0.485968154,0.431374267
0.617437226,-0.757174432
0.207440321,-0.56212738
-0.741155549,0.812941524
-1.021159632,-0.286390175
-0.799565621,0.499190341
0.386142272,-0.500909067
1.028004108,0.067758488
0.633472562,-0.93350669
-0.428305934,0.903751951
0.266716411,0.478239469
0.469951711,-0.436753694
0.51633812,0.164778206
-0.095925071,0.959721811
-0.41898151,0.817572979
0.908731598,-0.512078517
0.485219786,-0.374331167
-0.558899307,0.016312458
0.357760838,0.931448722
0.592892605,-0.020790284
-0.267220669,0.539885714
-0.531680336,0.003185696
-0.511827842,-0.811836933
0.522962632,-0.933877003
0.907089146,0.338384856
-0.587439246,0.133546182
0.529969417,0.236894855
0.575514153,0.017921019
0.458714755,0.876453869
-0.839806398,-0.485643847
0.447962941,-0.279131651
-0.936569637,-0.346075208
-0.572344099,-0.00049444
0.290254863,-0.523566505
-0.519255077,-0.887980433
0.055429166,-0.650189661
-0.623737253,-0.075556445
-0.671081536,0.286061336
0.601125094,-0.121406809
0.450990771,0.377109691
1.006474429,0.051602887
-0.922234962,-0.232476582
0.632982304,0.109318437
-0.251145267,0.579046036
0.969362964,0.078235791
0.055237956,1.017260169
-0.536546633,0.313687079
-0.414998387,0.933546746
0.330405933,-0.479022309
1.03186937,-0.554140014
0.428762127,0.891486855
0.952757632,-0.336774346
0.333892112,-0.335239999
0.69073508,0.817216913
-0.031664002,-0.622632267
-1.038684276,-0.350335091
-0.491717897,-0.909203036
0.057932761,0.611179997
-0.690647558,-0.721830938
0.805231671,0.631107192
-0.143803887,0.613443273
0.265126571,0.489733488
0.806035583,0.519682836
0.183146659,0.622373935
-0.573345162,0.798684459
0.309393886,-1.025527676
-0.874621043,-0.126570426
-0.312721406,-0.475749169
0.573107101,-0.889928143
0.441865524,-0.820135352
0.315193261,-0.566286195
0.380099166,0.393394977
-0.778187885,0.553888973
-0.018129414,-0.625737315
-0.832072727,-0.496446436
0.536552639,-0.203113641
-0.186405183,0.990978849
0.530668495,-0.402484641
-0.443073784,-0.469489558
-0.856241375,-0.328958973
0.05705191,-0.448047718
-0.666535436,0.190588389
0.46357123,0.895720658
0.228365539,-0.842582445
0.809632559,-0.458543624
-0.629625936,-0.085266858
0.290593593,-0.892050336
0.168177129,0.500778004
-0.661700338,-0.657628684
-0.02589671,1.033068514
-0.931303071,0.352382904
-1.04138488,0.099026984
-0.570452251,-0.840226419
-0.066127293,0.63616921
0.598747019,0.082931169
-0.967397663,-0.443584189
0.109842323,-1.005753802
0.297891288,-0.608232678
0.982755703,0.074537603
0.268882651,0.523264612
0.254204367,-0.585487362
-0.374592944,0.936761353
0.520221118,-0.085236737
-0.780433374,-0.560104936
-0.614381413,-0.152575509
-0.766446154,0.676184245
-0.405384031,-0.943655613
-0.108331334,1.059433686
0.072209134,0.53001127
0.584303489,-0.009589746
0.738003712,0.687955702
0.225658816,-0.95499056
-0.395751174,-0.494074521
-0.365984577,-0.438136929
0.076322824,0.93749835
-0.525189099,-0.999514372
0.53804797,0.269363399
-0.347797927,-0.463623953
-0.294462358,0.47124562
-0.931109052,-0.187657671
0.706390206,0.594522428
-0.691018942,-0.719743858
0.440085953,0.403021571
-0.220758347,0.585140838
0.897388952,0.38162745
0.092552337,1.029251641
-0.959751995,-0.431024046
-0.632621829,-0.83952222
0.403487485,-0.917034549
-0.986821869,0.365626438
0.777804049,0.61586863
-0.89911871,0.063057727
-0.09494031,-0.578991988
-0.210799616,0.631443245
0.333695016,0.401673478
-0.421226657,0.354670755
0.266075829,-0.943692981
1.018200162,0.394842824
-0.982080942,0.25200063
-0.999632549,-0.002033908
0.52620087,-0.903390951
-0.015891245,0.564404725
0.843117878,0.465253468
0.755754088,-0.62139797
-0.758682241,-0.635936549
-0.508650772,0.801789692
0.043437124,-0.660999605
-0.316917065,0.5792676
0.924932354,0.564731561
-0.920191976,0.108292997
-0.584461166,-0.097559305
0.538320777,0.12850986
-0.42816374,0.522891712
-0.036917007,-1.061261718
0.038533458,1.018482242
0.243007836,-0.552765904
-0.544731487,0.236523783
0.736964356,0.668176828
-0.412099461,-0.408304176
0.556993546,-0.870428783
-0.64942826,0.159859266
0.392218002,-0.366016148
0.566758698,-0.197866312
0.355986575,1.031148122
-0.512822236,0.789410956
-0.659479322,0.754372351
0.821323445,0.424234079
-0.578942231,-0.20148508
-0.284338683,-0.916964595
-0.178114254,0.546295509
0.45614859,0.361112551
-0.52254501,-0.307829191
-0.03503219,0.976973217
-0.095307269,-0.521772723
0.165321189,0.941901913
0.261233534,-1.013934047
-0.0321702,0.563000221
0.219829338,0.521552452
-0.267979669,0.992355579
0.540594604,0.2580106
-0.537040398,-0.202952666
-0.570401306,-0.110514233
0.625708708,-0.052215739
-0.480430869,-0.931182862
-1.003010139,0.139659313
-0.448344846,-0.431245256
-0.388118635,0.474609472
0.924291807,0.402344463
-0.52603195,-0.352063054
-0.097986898,-0.614362954
-0.405513227,-0.339117753
-0.121090494,-0.985707317
0.585258997,-0.1296
0.204327463,-0.6036214
0.494892587,0.416471417
0.574336658,-0.88558211
0.215060738,-0.484715292
0.913484704,-0.479896281
0.546976126,-0.835915936
0.60173282,0.743978426
0.65834956,0.050837182
-0.65015219,0.067747552
1.019180474,0.212200103
0.317068558,-0.363449641
-0.392198541,0.443327246
0.585492226,0.16619016
-0.441708237,0.440339397
0.948011209,-0.007335411
-0.109305228,0.498854742
-0.277543424,0.52024024
-0.843964238,-0.430507604
0.461114095,-0.32310155
-0.629197473,-0.008419429
-0.665848321,-0.061161507
-0.647876735,-0.800417161
0.614634686,0.140119193
0.938551819,0.3488313
0.609175983,0.771415502
-0.007189709,-0.622942935
0.509315724,0.349471461
0.529547424,-0.075658273
-0.087176871,1.008220067
0.730239292,0.556730709
-0.497704134,0.263792786
-0.382575491,0.89481634
-0.680311074,0.662583499
-0.604805729,0.01239063
-0.37435752,-0.39687307
0.627575625,0.732980559
-0.583579956,-0.756971875
0.441353863,-0.863434004
-0.444049586,-0.301403782
-0.986816945,-0.384241713
-0.31762556,-0.419461996
-0.445745283,0.402109996
-0.031853625,0.573503543
-0.58413947,-0.011398716
0.009475361,0.629911206
0.06141907,0.56655018
0.878705176,0.380035423
0.781872253,-0.5968035
1.003341393,0.164135215
0.881113306,-0.119160109
-0.517640057,-0.230174815
0.096371692,0.615650347
0.467317619,-0.377308342
-0.577298505,0.442454545
-0.425458307,0.367895876
-0.623356105,-0.045177004
-0.384271458,0.291288979
-0.270574458,0.512506653
-0.643731328,0.633070864
-0.193072773,0.992843844
0.842476688,-0.660864417
0.341116666,-0.951474282
0.235433218,0.8731004
0.041003216,-1.000165705
0.396199415,-0.877202325
-0.503805909,0.283810537
-0.45581558,-0.313511104
0.642949493,0.133408734
-0.517150672,0.267379006
0.380692411,-0.480946436
-0.236172694,0.505011775
-0.493175543,0.81054269
-0.50743967,-0.298762688
-0.036197531,-0.649918331
-0.107505951,-0.644174681
-0.473688424,-0.398700883
-0.701841942,0.694206934
-0.561702992,0.753450725
-0.323447395,0.95575652
-0.352317606,-0.439330173
0.383339604,0.477715353
-0.488715433,0.269752469
0.598824311,0.77285429
-0.179315464,1.000285691
0.289922766,-0.629185434
-1.003072831,0.069782596
0.610079973,0.163803141
-0.596584451,-0.838750901
0.3898419,-0.467985452
0.974154753,-0.097483022
-0.567467804,0.701400568
-0.868005717,-0.544781141
0.493960291,0.363010587
0.321515527,-0.483831847
-0.994222893,0.351503169
0.922657382,-0.248193232
0.565427928,0.159080484
-0.562086902,0.151460697
0.986646958,-0.296038805
0.461367103,0.359407147
0.175847384,-0.607082149
-0.364199845,-0.337929163
0.887255563,-0.339743569
0.844927689,-0.483866501
0.983376681,-0.245314817
0.683561015,0.6927596
0.807563026,-0.679865594
0.029636688,0.637838348
-0.592719466,0.728048523
0.631443448,-0.177021217
-0.748160645,0.582788996
0.916746615,0.392611082
-0.936612228,0.129120836
0.959325601,0.2531265
0.187027153,-0.996028544
0.383377508,0.475815775
0.17496755,0.562953399
0.364072587,-0.46613493
0.284175805,-0.611476669
-0.540457934,-0.245047374
-0.927763429,-0.157514812
-0.616699468,-0.750222585
0.88233426,0.564389733
0.846981456,-0.316039229
-0.435339213,0.869298062
-0.837796153,-0.482964917
0.241183888,0.585572197
-0.970571007,-0.260017049
0.566871718,0.098027877
0.787421963,0.714607961
-0.758105525,-0.464294353
-0.441418014,-0.215609106
0.465619102,0.226918603
